,id,hero,speaker,title,duration,slug,viewed_count,index
6985,1873,https://pe.tedcdn.com/images/ted/1a0462e7dfad0c4e30f5e2c74dfb31673e376b80_1600x1200.jpg,Stefan Larsson,What doctors can learn from each other,776,stefan_larsson_what_doctors_can_learn_from_each_other,848731,1205
6986,187,https://pe.tedcdn.com/images/ted/01726ef3620b97fcc2a664e1339c6602785123f7_1600x1200.jpg,Lawrence Lessig,Laws that choke creativity,1136,larry_lessig_says_the_law_is_strangling_creativity,1895277,1206
6987,866,https://pe.tedcdn.com/images/ted/172157_800x600.jpg,Johanna Blakley,Lessons from fashion's free culture,936,johanna_blakley_lessons_from_fashion_s_free_culture,1033277,1206
6988,63,https://pe.tedcdn.com/images/ted/137_480x360.jpg,Charles Leadbeater,The era of open innovation,1141,charles_leadbeater_on_innovation,1409401,1206
6989,1627,https://pe.tedcdn.com/images/ted/9761e5a6ed80efbef75e238df5841b48a0975d33_1600x1200.jpg,Ellen 't Hoen,"Pool medical patents, save lives",676,ellen_t_hoen_pool_medical_patents_save_lives,389191,1206
6990,2416,https://pe.tedcdn.com/images/ted/b7233fae389eb1e9226c392174980eb9810633e3_2880x1620.jpg,Tania Simoncelli,Should you be able to patent a human gene?,1085,tania_simoncelli_should_you_be_able_to_patent_a_human_gene,1059811,1206
6991,1217,https://pe.tedcdn.com/images/ted/38b938a015a2301fb1a34a389ca8614677b8e2fa_800x600.jpg,Edward Tenner,Unintended consequences,970,edward_tenner_unintended_consequences,790123,1206
6992,643,https://pe.tedcdn.com/images/ted/117686_800x600.jpg,Taryn Simon,Photographs of secret sites,1052,taryn_simon_photographs_secret_sites,1581083,1207
6993,1004,https://pe.tedcdn.com/images/ted/307399369b211276b297d2e5960f2a35212bb88a_800x600.jpg,Aaron Huey,America's native prisoners of war,927,aaron_huey,1347645,1207
6994,1154,https://pe.tedcdn.com/images/ted/7ace398d203880542ee7610170e6286dccdaf4f3_800x600.jpg,Shirin Neshat,Art in exile,644,shirin_neshat_art_in_exile,650277,1207
6995,1480,https://pe.tedcdn.com/images/ted/1fe321c29860da8bf6acb2d1d327193b0f68c914_800x600.jpg,David R. Dow,Lessons from death row inmates,1096,david_r_dow_lessons_from_death_row_inmates,3024825,1207
6996,2769,https://pe.tedcdn.com/images/ted/cbd0f0b2e7d46c31e538cfe40f7b0a1c0c2a887e_2880x1620.jpg,Deborah Lipstadt,Behind the lies of Holocaust denial,930,deborah_lipstadt_behind_the_lies_of_holocaust_denial,918017,1207
6997,2848,https://pe.tedcdn.com/images/ted/3577eeab81a62e2471ac9aba24164efafd200834_2880x1620.jpg,Tara Winkler,Why we need to end the era of orphanages,791,tara_winkler_why_we_need_to_end_the_era_of_orphanages,655064,1207
6998,1274,https://pe.tedcdn.com/images/ted/88f4023d43ce8cf27e2f363c7c40678d2b07871d_800x600.jpg,Cynthia Kenyon,Experiments that hint of longer lives,983,cynthia_kenyon_experiments_that_hint_of_longer_lives,847440,1208
6999,1313,https://pe.tedcdn.com/images/ted/bc707c75af569c6f6ed5860403fa8568bd0dc038_800x600.jpg,Jane Fonda,Life's third act,680,jane_fonda_life_s_third_act,2370114,1208
7000,2315,https://pe.tedcdn.com/images/ted/7218c06bc138047a2e771b0d9d21ef6b9d2b1ec8_2880x1620.jpg,Tony Wyss-Coray,"How young blood might help reverse aging. Yes, really",815,tony_wyss_coray_how_young_blood_might_help_reverse_aging_yes_really,1488858,1208
7001,1877,https://pe.tedcdn.com/images/ted/e7ad577b85570cd8e2fa75d287c185b5c9e91bdd_1600x1200.jpg,Jared Diamond,How societies can grow old better,1091,jared_diamond_how_societies_can_grow_old_better,923652,1208
7002,2843,https://pe.tedcdn.com/images/ted/abe35a991a82b967cd4cf9ed36f70fb85b4975ab_2880x1620.jpg,Ashton Applewhite,Let's end ageism,697,ashton_applewhite_let_s_end_ageism,966942,1208
7003,2012,https://pe.tedcdn.com/images/ted/d7c5293df469e90b62ed7bfced793ed7f2bad6c2_1600x1200.jpg,Dan Gilbert,The psychology of your future self,409,dan_gilbert_you_are_always_changing,3399819,1208
7004,259,https://pe.tedcdn.com/images/ted/40964_480x360.jpg,Paul Ewald,Can we domesticate germs?,1071,paul_ewald_asks_can_we_domesticate_germs,442637,1209
7005,1213,https://pe.tedcdn.com/images/ted/738646b40f9943d1c02f4ad3d1c16909511a9a91_1600x1200.jpg,Svante Pääbo,DNA clues to our inner neanderthal,1021,svante_paeaebo_dna_clues_to_our_inner_neanderthal,1399335,1209
7006,315,https://pe.tedcdn.com/images/ted/6e631a73ade7f27cb45854fb891c1fd2e5f74f6f_2880x1620.jpg,Louise Leakey,A dig for humanity's origins,936,louise_leakey_digs_for_humanity_s_origins,656412,1209
7007,2354,https://pe.tedcdn.com/images/ted/aa33beda36e8737f3ec0029a9df20dc8448f164d_2880x1620.jpg,Jennifer Doudna, How CRISPR lets us edit our DNA,953,jennifer_doudna_we_can_now_edit_our_dna_but_let_s_do_it_wisely,1936667,1209
7008,1751,https://pe.tedcdn.com/images/ted/7728f078c0d5afc37c5a5cacdbac392c45b3efd6_1600x1200.jpg,Hendrik Poinar,Bring back the woolly mammoth!,622,hendrik_poinar_bring_back_the_woolly_mammoth,948507,1209
7009,2871,https://pe.tedcdn.com/images/ted/a3fea45a86df894b308f87246fb42039a7906458_2880x1620.jpg,Jun Wang,How digital DNA could help you make better health choices,894,jun_wang_how_digital_dna_could_help_you_make_better_health_choices,529503,1209
7010,251,https://pe.tedcdn.com/images/ted/174_480x360.jpg,Brian Greene,Making sense of string theory,1146,brian_greene_on_string_theory,4119672,1210
7011,242,https://pe.tedcdn.com/images/ted/9cc7d7673d8d59197905479a94233bf03ac7a96d_800x600.jpg,Stephen Hawking,Questioning the universe,612,stephen_hawking_asks_big_questions_about_the_universe,8655855,1210
7012,1139,https://pe.tedcdn.com/images/ted/3b66c878af1b1bbdf91adcee403b6df2c109efe5_800x600.jpg,Sean Carroll,Distant time and the hint of a multiverse,954,sean_carroll_distant_time_and_the_hint_of_a_multiverse,1549463,1210
7013,47,https://pe.tedcdn.com/images/ted/9d9412aa005dabb66c735c369677e258defe5deb_1920x1080.jpg,David Deutsch,Chemical scum that dream of distant quasars,1140,david_deutsch_on_our_place_in_the_cosmos,1096894,1210
7014,1963,https://pe.tedcdn.com/images/ted/0db283dff2edf161c607e921765d92beab3a852f_2880x1620.jpg,Allan Adams,The discovery that could rewrite physics,282,allan_adams_the_discovery_that_could_rewrite_physics,1736313,1210
7015,404,https://pe.tedcdn.com/images/ted/59344_640x480.jpg,George Smoot,The design of the universe,1140,george_smoot_on_the_design_of_the_universe,1630541,1210
7016,1119,https://pe.tedcdn.com/images/ted/d71d55cacb981056bca4cb914008305e70dcdeb7_2880x1620.jpg,Dave Meslin,The antidote to apathy,425,dave_meslin_the_antidote_to_apathy,1612931,1211
7017,525,https://pe.tedcdn.com/images/ted/d3b1d49c53f5ef48cee7759df9956aaec6d819a7_2880x1620.jpg,Alex Tabarrok,How ideas trump crises,873,alex_tabarrok_foresees_economic_growth,748746,1211
7018,1225,https://pe.tedcdn.com/images/ted/e9b95bba2094f022ab7207a3c19473c9af8dbca6_800x600.jpg,Sasha Dichter,The Generosity Experiment,1177,sasha_dichter,293627,1211
7019,1087,https://pe.tedcdn.com/images/ted/cc100ac33ef243c31de23476b25cced864f74f51_800x600.jpg,Bill Gates,How state budgets are breaking US schools,616,bill_gates_how_state_budgets_are_breaking_us_schools,1866265,1211
7020,420,https://pe.tedcdn.com/images/ted/62760_800x600.jpg,Dan Gilbert,Why we make bad decisions,2018,dan_gilbert_researches_happiness,3707356,1211
7021,2105,https://pe.tedcdn.com/images/ted/d064519dc0c65e9a49384e33ccb006fecf9e76dd_2880x1620.jpg,Dilip Ratha,The hidden force in global economics: sending money home,1019,dilip_ratha_the_hidden_force_in_global_economics_sending_money_home,1281456,1211
7022,1408,https://pe.tedcdn.com/images/ted/fa38384e70211dd29be65ee295066e040bd915f3_800x600.jpg,Tierney Thys +  Plankton Chronicles Project,The secret life of plankton,362,the_secret_life_of_plankton,197120,1212
7023,1388,https://pe.tedcdn.com/images/ted/52c419cb6d3300efc6aed7f94859b9dbcc15312d_800x600.jpg,Adam Savage,How simple ideas lead to scientific discoveries,452,how_simple_ideas_lead_to_scientific_discoveries,877098,1212
7024,1386,https://pe.tedcdn.com/images/ted/f02132f12cdc6b1ee1a4d51cd0260e7c193cbfab_800x600.jpg,Chris Anderson (TED),Questions no one knows the answers to,728,questions_no_one_knows_the_answers_to,659450,1212
7025,213,https://pe.tedcdn.com/images/ted/28410_480x360.jpg,Jaime Lerner,A song of the city,943,jaime_lerner_sings_of_the_city,597006,1213
7026,36,https://pe.tedcdn.com/images/ted/ea4ebc40fc5c096e331ea6d2b103e8fea9878232_1600x1200.jpg,Robert Neuwirth,The hidden world of shadow cities,843,robert_neuwirth_on_our_shadow_cities,673133,1213
7027,54,https://pe.tedcdn.com/images/ted/46d2ab26cbbbc66734bff1b9108fe007b5c6039c_2880x1620.jpg,Cameron Sinclair,My wish: A call for open-source architecture,1414,cameron_sinclair_on_open_source_architecture,1211442,1213
7028,2107,https://pe.tedcdn.com/images/ted/df96e78e8818868a05e0d27f97165121fb39a837_2880x1620.jpg,Alessandra Orofino,It’s our city. Let’s fix it,915,alessandra_orofino_it_s_our_city_let_s_fix_it,735626,1213
7029,1865,https://pe.tedcdn.com/images/ted/34113888f29018d7f07a3c7f10ab2915c50f6b96_1600x1200.jpg,Mick Cornett,How an obese town lost a million pounds,915,mick_cornett_how_an_obese_town_lost_a_million_pounds,1514891,1213
7030,2840,https://pe.tedcdn.com/images/ted/e14c457790cbe44629c9afaf8867a3558d0cf121_2880x1620.jpg,Richard J. Berry,A practical way to help the homeless find work and safety,741,richard_j_berry_a_practical_way_to_help_the_homeless_find_work_and_safety,747289,1213
7031,1279,https://pe.tedcdn.com/images/ted/2c27ecb6e44a7197c2e1ffee6647ec9add7e93c6_800x600.jpg,Natalie Warne,Being young and making an impact,769,natalie_warne_being_young_and_making_an_impact,569816,1214
7032,523,https://pe.tedcdn.com/images/ted/d9441da0244acb76f766b462f1674d4310cc6fd9_1600x1200.jpg,Erik Hersman,Reporting crisis via texting,236,erik_hersman_on_reporting_crisis_via_texting,403565,1214
7033,1381,https://pe.tedcdn.com/images/ted/8a3803576b960b90b3f55b6c0edab9eb8eb2f0fa_800x600.jpg,Jennifer Pahlka,Coding a better government,731,jennifer_pahlka_coding_a_better_government,827608,1214
7034,2362,https://pe.tedcdn.com/images/ted/302b5ddbb830b2be25cbb628216acdf89e72a195_2880x1620.jpg,Nancy Lublin,How data from a crisis text line is saving lives,579,nancy_lublin_the_heartbreaking_text_that_inspired_a_crisis_help_line,780098,1214
7035,1718,https://pe.tedcdn.com/images/ted/a0e809d8e0296630786284a24efab02ad0dcf31d_1600x1200.jpg,John McWhorter,Txtng is killing language. JK!!!,828,john_mcwhorter_txtng_is_killing_language_jk,2162367,1214
7036,1409,https://pe.tedcdn.com/images/ted/6b9f1d8df425700e9c847f0c3574b599bb0208d5_800x600.jpg,Sherry Turkle,"Connected, but alone?",1188,sherry_turkle_alone_together,4066384,1214
7037,1150,https://pe.tedcdn.com/images/ted/01ea6a971845b61a7ec10580cf93de8c6352a41b_800x600.jpg,Terry Moore,How to tie your shoes,179,terry_moore_how_to_tie_your_shoes,6263771,1215
7038,476,https://pe.tedcdn.com/images/ted/75594_800x600.jpg,Nalini Nadkarni,Conserving the canopy,990,nalini_nadkani_on_conserving_the_canopy,398850,1215
7039,475,https://pe.tedcdn.com/images/ted/75460_800x600.jpg,Willie Smits,How to restore a rainforest,1242,willie_smits_restores_a_rainforest,677167,1215
7040,322,https://pe.tedcdn.com/images/ted/48702_480x360.jpg,Bruno Bowden + Rufus Cappadocia,Blindfold origami and cello,178,bruno_bowden_folds_while_rufus_cappadocia_plays,375736,1215
7041,321,https://pe.tedcdn.com/images/ted/48701_480x360.jpg,Robert Lang,The math and magic of origami,953,robert_lang_folds_way_new_origami,2161863,1215
7042,828,https://pe.tedcdn.com/images/ted/163511_800x600.jpg,Catherine Mohr,The tradeoffs of building green,373,catherine_mohr_builds_green,766541,1215
7043,1127,https://pe.tedcdn.com/images/ted/af3e5f3af7d4337790cf0904b483629974aee789_800x600.jpg,John Hunter,Teaching with the World Peace Game,1190,john_hunter_on_the_world_peace_game,1394216,1216
7044,1170,https://pe.tedcdn.com/images/ted/eb14cb2b1eac69ae9b1b3295580fae90a4a9a933_2880x1620.jpg,Steve Keil,"A manifesto for play, for Bulgaria and beyond",1076,steve_keil_a_manifesto_for_play_for_bulgaria_and_beyond,602208,1216
7045,799,https://pe.tedcdn.com/images/ted/73dc8433e98af1f411dc3f304a5ec3532b7319c9_1600x1200.jpg,Jane McGonigal,Gaming can make a better world,1203,jane_mcgonigal_gaming_can_make_a_better_world,4573320,1216
7046,936,https://pe.tedcdn.com/images/ted/db7f713e0ddabb5c087b114ef3dd991247855bfe_1600x1200.jpg,Seth Priebatsch,The game layer on top of the world,722,seth_priebatsch_the_game_layer_on_top_of_the_world,816023,1216
7047,361,https://pe.tedcdn.com/images/ted/a158433ce985ba2e02f962989c5bcc7a639d75d4_1600x1200.jpg,David Perry,Are games better than life?,1266,david_perry_on_videogames,1084657,1216
7048,1618,https://pe.tedcdn.com/images/ted/4fb87a3ff55d4cfed46fea777350f350e538484d_2880x1620.jpg,Daphne Bavelier,Your brain on video games,1077,daphne_bavelier_your_brain_on_video_games,4682457,1216
7049,359,https://pe.tedcdn.com/images/ted/c3dad0c40ff21db5cf736a42683b5a1172b0cff9_2880x1620.jpg,Liz Diller,The Blur Building and other tech-empowered architecture,1164,liz_diller_plays_with_architecture,583361,1217
7050,698,https://pe.tedcdn.com/images/ted/132181_800x600.jpg,Magnus Larsson,Turning dunes into architecture,703,magnus_larsson_turning_dunes_into_architecture,666790,1217
7051,1147,https://pe.tedcdn.com/images/ted/21138135ad7349568c4b87354201bc917917713e_800x600.jpg,Thomas Heatherwick,Building the Seed Cathedral,1012,thomas_heatherwick,1586559,1217
7052,2713,https://pe.tedcdn.com/images/ted/1754ca1558bfb616d757d987448d7afe32cf32cc_2880x1620.jpg,Dan Bell,Inside America's dead shopping malls,713,dan_bell_inside_america_s_dead_shopping_malls,1707714,1217
7053,219,https://pe.tedcdn.com/images/ted/30899_480x360.jpg,Moshe Safdie,Building uniqueness,1066,moshe_safdie_on_building_uniqueness,545673,1217
7054,898,https://pe.tedcdn.com/images/ted/577314a595d7fc84f39fa68694b8c5c8530273ff_2880x1620.jpg,Ellen Dunham-Jones,Retrofitting suburbia,1163,ellen_dunham_jones_retrofitting_suburbia,668550,1217
7055,51,https://pe.tedcdn.com/images/ted/170_480x360.jpg,Amory Lovins,Winning the oil endgame,1184,amory_lovins_on_winning_the_oil_endgame,832707,1218
7056,696,https://pe.tedcdn.com/images/ted/132133_800x600.jpg,Rob Hopkins,Transition to a world without oil,1000,rob_hopkins_transition_to_a_world_without_oil,807657,1218
7057,940,https://pe.tedcdn.com/images/ted/193801_800x600.jpg,Lisa Margonelli,The political chemistry of oil,1034,lisa_margonelli_the_political_chemistry_of_oil,452646,1218
7058,1394,https://pe.tedcdn.com/images/ted/94552e20361ccd9b4b707563d62b5fec0e3d9813_800x600.jpg,T. Boone Pickens,Let's transform energy -- with natural gas,1182,t_boone_pickens_let_s_transform_energy_with_natural_gas,613676,1218
7059,193,https://pe.tedcdn.com/images/ted/20429_480x360.jpg,Juan Enriquez,Using biology to rethink the energy challenge,1090,juan_enriquez_wants_to_grow_energy,899060,1218
7060,862,https://pe.tedcdn.com/images/ted/172159_800x600.jpg,Richard Sears,Planning for the end of oil,588,richard_sears_planning_for_the_end_of_oil,603662,1218
7061,1164,https://pe.tedcdn.com/images/ted/28500b3732ff1ce0ada334546954a87a2f27761d_2880x1620.jpg,Janet Echelman,Taking imagination seriously,566,janet_echelman,1833201,1219
7062,534,https://pe.tedcdn.com/images/ted/87286_800x600.jpg,Tom Shannon,Anti-gravity sculpture,715,tom_shannon_s_magnetic_sculpture,1069657,1219
7063,980,https://pe.tedcdn.com/images/ted/800ed8059e84e903ff67111b642c4120e967c3a4_1600x1200.jpg,Natalie Jeremijenko,The art of the eco-mindshift,1190,natalie_jeremijenko_the_art_of_the_eco_mindshift,414028,1219
7064,1243,https://pe.tedcdn.com/images/ted/c7f9db3aabe538dc09e7f5d5120f4f36f44b103d_800x600.jpg,Richard Seymour,How beauty feels,1035,richard_seymour_how_beauty_feels,950389,1219
7065,762,https://pe.tedcdn.com/images/ted/98f4cce20f25b1dab97d50c5140c61f22fe4e4de_1600x1200.jpg,"Tom Shannon, John Hockenberry",The painter and the pendulum,801,tom_shannon_the_painter_and_the_pendulum,433880,1219
7066,2865,https://pe.tedcdn.com/images/ted/a08be9f82124a2ac41f2e860a69f108e75f12974_2880x1620.jpg,Tomás Saraceno,Would you live in a floating city in the sky?,663,tomas_saraceno_would_you_live_in_a_floating_bubble_in_the_sky,247305,1219
7067,1370,https://pe.tedcdn.com/images/ted/db094e19db32cb842b63f52a39cf02858bf6457a_2880x1620.jpg,Avi Rubin,All your devices can be hacked,1016,avi_rubin_all_your_devices_can_be_hacked,1104692,1220
7068,788,https://pe.tedcdn.com/images/ted/154673_800x600.jpg,Tim Berners-Lee,The year open data went worldwide,333,tim_berners_lee_the_year_open_data_went_worldwide,680487,1220
7069,1328,https://pe.tedcdn.com/images/ted/250c558c0c61fa283e06b0ee40a19af0e3045c2a_800x600.jpg,Mikko Hypponen,Three types of online attack,563,mikko_hypponen_three_types_of_online_attack,957219,1220
7070,2204,https://pe.tedcdn.com/images/ted/f4792554f556e73baab114a2d7b27876bd8ae9c6_2880x1620.jpg,Andy Yen,Think your email's private? Think again,729,andy_yen_think_your_email_s_private_think_again,1571497,1220
7071,2322,https://pe.tedcdn.com/images/ted/80593ad65f88df66f76864c17ee04244ef8b9914_2880x1620.jpg,Jamie Bartlett,How the mysterious dark net is going mainstream,855,jamie_bartlett_how_the_mysterious_dark_net_is_going_mainstream,2061342,1220
7072,2685,https://pe.tedcdn.com/images/ted/05717986c9c5cd865d11bd48849f5a5bea90a922_2880x1620.jpg,Amy Adele Hasinoff,How to practice safe sexting,865,amy_adele_hasinoff_how_to_practice_safe_sexting,1239968,1220
7073,658,https://pe.tedcdn.com/images/ted/121597_800x600.jpg,Rory Sutherland,Life lessons from an ad man,999,rory_sutherland_life_lessons_from_an_ad_man,2882875,1221
7074,880,https://pe.tedcdn.com/images/ted/176498_800x600.jpg,Rory Sutherland,Sweat the small stuff,757,rory_sutherland_sweat_the_small_stuff,1056994,1221
7075,1066,https://pe.tedcdn.com/images/ted/fcdff4adc05059acc261fc024b6f7f77cede029a_1600x1200.jpg,Johanna Blakley,Social media and the end of gender,507,johanna_blakley_social_media_and_the_end_of_gender,1272304,1221
7076,420,https://pe.tedcdn.com/images/ted/62760_800x600.jpg,Dan Gilbert,Why we make bad decisions,2018,dan_gilbert_researches_happiness,3707357,1221
7077,2835,https://pe.tedcdn.com/images/ted/9bc640b20279407210057ac27fcdb7c5164151df_2880x1620.jpg,Alexander Wagner,What really motivates people to be honest in business,808,alexander_wagner_what_really_motivates_people_to_be_honest_in_business,618273,1221
7078,2859,https://pe.tedcdn.com/images/ted/dca22839e5c454ea247c4c2ae4134d7beb74c248_2880x1620.jpg,Ray Dalio,How to build a company where the best ideas win,993,ray_dalio_how_to_build_a_company_where_the_best_ideas_win,1065075,1221
7079,866,https://pe.tedcdn.com/images/ted/172157_800x600.jpg,Johanna Blakley,Lessons from fashion's free culture,936,johanna_blakley_lessons_from_fashion_s_free_culture,1033277,1222
7080,1089,https://pe.tedcdn.com/images/ted/7f7c62759f5e1fe06b58a2c2926626b1303efa63_2880x1620.jpg,Courtney E. Martin,This isn't her mother's feminism,686,courtney_martin_reinventing_feminism,953679,1222
7081,1279,https://pe.tedcdn.com/images/ted/2c27ecb6e44a7197c2e1ffee6647ec9add7e93c6_800x600.jpg,Natalie Warne,Being young and making an impact,769,natalie_warne_being_young_and_making_an_impact,569818,1222
