,index,tags
12953,1738,robots
12954,1738,technology
12955,1739,Surveillance
12956,1739,collaboration
12957,1739,iraq
12958,1739,military
12959,1739,war
12960,1740,Google
12961,1740,art
12962,1740,comedy
12963,1740,computers
12964,1740,data
12965,1740,humor
12966,1740,math
12967,1740,physics
12968,1740,science
12969,1740,science
12970,1740,and
12971,1740,art
12972,587,live
12973,587,music
12974,587,music
12975,587,performance
12976,1742,TEDx
12977,1742,business
12978,1742,crime
12979,1742,finance
12980,1742,law
12981,1743,Internet
12982,1743,algorithm
12983,1743,animals
12984,1743,ants
12985,1743,biomimicry
12986,1743,cancer
12987,1743,computers
12988,1743,evolution
12989,1743,insects
12990,1743,nature
12991,1743,science
12992,1744,culture
12993,1744,depression
12994,1744,mental
12995,1744,health
12996,1744,suicide
12997,1745,TEDx
12998,1745,animals
12999,1745,biology
13000,1745,smell
13001,1746,entertainment
13002,1746,humor
13003,1746,online
13004,1746,video
13005,1746,spoken
13006,1746,word
13007,1746,storytelling
13008,1747,business
13009,1747,leadership
13010,1747,military
13011,1747,work
13012,1748,TEDx
13013,1748,oceans
13014,1748,sustainability
13015,1749,Gender
13016,1749,equality
13017,1749,LGBT
13018,1749,culture
13019,1749,depression
13020,1749,identity
13021,1749,pain
13022,1750,sports
13023,1750,technology
13024,1750,virtual
13025,1750,reality
13026,1751,PTSD
13027,1751,peace
13028,1751,war
13029,1752,PTSD
13030,1752,film
13031,1752,global
13032,1752,issues
13033,1752,journalism
13034,1752,peace
13035,1752,war
13036,1753,environment
13037,1753,nature
13038,1754,TED
13039,1754,Fellows
13040,1754,art
13041,1754,global
13042,1754,issues
13043,1754,journalism
13044,1754,photography
13045,1754,travel
13046,1754,youth
13047,1755,"""Alzheimers"""
13048,1755,biology
13049,1755,data
13050,1755,disease
13051,1755,genetics
13052,1755,health
13053,1755,privacy
13054,547,creativity
13055,547,live
13056,547,music
13057,547,music
13058,547,performance
13059,1757,AI
13060,1757,TED
13061,1757,Brain
13062,1757,Trust
13063,1757,brain
13064,1757,cloud
13065,1757,evolution
13066,1757,future
13067,1757,technology
13068,1758,TED
13069,1758,Brain
13070,1758,Trust
13071,1758,culture
13072,1758,humanity
13073,1758,personality
13074,1758,psychology
13075,1759,culture
13076,1759,language
13077,1759,poetry
13078,1760,animals
13079,1760,biology
13080,1760,biomimicry
13081,1760,demo
13082,1760,design
13083,1760,exoskeleton
13084,1760,insects
13085,1760,invention
13086,1760,robots
13087,1760,science
13088,1760,technology
13089,1761,Gender
13090,1761,equality
13091,1761,LGBT
13092,1761,activism
13093,1761,film
13094,1761,inequality
13095,1761,race
13096,1762,TEDx
13097,1762,activism
13098,1762,comedy
13099,1762,disability
13100,1762,humor
13101,1762,motivation
13102,1763,Internet
13103,1763,activism
13104,1763,crime
13105,1763,hack
13106,1763,terrorism
13107,1764,TED
13108,1764,Fellows
13109,1764,activism
13110,1764,animals
13111,1764,environment
13112,1764,journalism
13113,1764,nonviolence
13114,1764,politics
13115,1764,terrorism
13116,1765,creativity
13117,1765,medical
13118,1765,research
13119,1765,science
13120,1765,science
13121,1765,and
13122,1765,art
13123,1765,social
13124,1765,change
13125,1765,teaching
13126,1765,theater
13127,1766,comedy
13128,1766,entertainment
13129,1766,family
13130,1766,genetics
13131,1766,history
13132,1766,humanity
13133,1766,humor
13134,1767,atheism
13135,1767,faith
13136,1767,global
13137,1767,issues
13138,1767,philosophy
13139,1767,religion
13140,1768,TEDx
13141,1768,culture
13142,1768,language
13143,1769,choice
13144,1769,decision-making
13145,1769,philosophy
13146,1770,culture
13147,1770,language
13148,1770,race
13149,1770,spoken
13150,1770,word
13151,1771,animals
13152,1771,creativity
13153,1771,death
13154,1771,love
13155,1771,poetry
13156,1772,crime
13157,1772,culture
13158,1772,prison
13159,1773,TEDx
13160,1773,business
13161,1773,communication
13162,1773,hack
13163,1773,privacy
13164,1773,security
13165,1773,technology
13166,1774,astronomy
13167,1774,climate
13168,1774,change
13169,1774,history
13170,1774,philosophy
13171,1774,religion
13172,1774,science
13173,1775,TEDx
13174,1775,live
13175,1775,music
13176,1775,music
13177,1775,technology
13178,1776,culture
13179,1776,sound
13180,1776,speech
13181,1777,TEDx
13182,1777,code
13183,1777,security
13184,1777,software
13185,1777,technology
13186,1777,terrorism
13187,1777,war
13188,1778,biology
13189,1778,evolution
13190,1778,insects
13191,1779,Foreign
13192,1779,Policy
13193,1779,global
13194,1779,issues
13195,1779,government
13196,1779,policy
13197,1779,statistics
13198,1780,behavioral
13199,1780,economics
13200,1780,mind
13201,1780,psychology
13202,1781,TEDx
13203,1781,children
13204,1781,democracy
13205,1781,history
13206,1781,personal
13207,1781,growth
13208,1781,politics
13209,1781,storytelling
13210,1781,war
13211,1782,business
13212,1782,creativity
13213,1782,design
13214,1782,engineering
13215,1782,entrepreneur
13216,1782,innovation
13217,1782,investment
13218,1782,natural
13219,1782,disaster
13220,1782,nuclear
13221,1782,energy
13222,1782,product
13223,1782,design
13224,1782,science
13225,1782,technology
13226,1782,telecom
13227,1783,computers
13228,1783,future
13229,1783,innovation
13230,1783,intelligence
13231,1783,interface
13232,1783,design
13233,1783,prediction
13234,1783,technology
13235,1784,choice
13236,1784,culture
13237,1784,social
13238,1784,change
13239,1785,history
13240,1785,religion
13241,1785,storytelling
13242,1785,terrorism
13243,1785,war
13244,1786,entertainment
13245,1786,magic
13246,1787,brain
13247,1787,consciousness
13248,1787,neuroscience
13249,1787,philosophy
13250,1788,Surgery
13251,1788,engineering
13252,1788,invention
13253,1788,medicine
13254,1788,product
13255,1788,design
13256,1789,TED
13257,1789,Fellows
13258,1789,art
13259,1789,oceans
13260,1790,3d
13261,1790,printing
13262,1790,art
13263,1790,bacteria
13264,1790,biology
13265,1790,biomimicry
13266,1790,biotech
13267,1790,collaboration
13268,1790,crowdsourcing
13269,1790,microbes
13270,1790,microbiology
13271,1790,science
13272,1790,science
13273,1790,and
13274,1790,art
13275,1790,visualizations
13276,1791,comedy
13277,1791,community
13278,1791,entertainment
13279,1791,humanity
13280,1791,humor
13281,1791,performance
13282,1792,business
13283,1792,code
13284,1792,computers
13285,1792,education
13286,1792,open-source
13287,1792,technology
13288,1793,business
13289,1793,culture
13290,1793,design
13291,1793,technology
13292,1794,Europe
13293,1794,Surveillance
13294,1794,government
13295,1794,history
13296,1794,intelligence
13297,1795,TED
13298,1795,Fellows
13299,1795,animation
13300,1795,biology
13301,1795,communication
13302,1795,crowdsourcing
13303,1795,medical
13304,1795,research
13305,1795,molecular
13306,1795,biology
13307,1795,open-source
13308,1795,science
13309,1795,science
13310,1795,and
13311,1795,art
13312,1795,software
13313,1795,technology
13314,1795,visualizations
13315,1796,TEDx
13316,1796,disability
13317,1796,live
13318,1796,music
13319,1796,media
13320,1796,music
13321,1796,speech
13322,1797,Human
13323,1797,body
13324,1797,TEDx
13325,1797,data
13326,1797,health
13327,1797,heart
13328,1797,health
13329,1797,statistics
13330,1798,business
13331,1798,economics
13332,1798,inequality
13333,1798,social
13334,1798,change
13335,1799,TEDx
13336,1799,crime
13337,1799,culture
13338,1799,global
13339,1799,issues
13340,1799,prison
13341,1799,social
13342,1799,change
13343,1800,democracy
13344,1800,policy
13345,1800,politics
13346,1801,poetry
13347,1801,social
13348,1801,change
13349,1801,spoken
13350,1801,word
13351,1802,Internet
13352,1802,global
13353,1802,issues
13354,1802,open-source
13355,1802,web
13356,1803,TED
13357,1803,Fellows
13358,1803,activism
13359,1803,architecture
13360,1803,cities
13361,1803,infrastructure
13362,1803,rivers
13363,1803,sustainability
13364,1804,books
13365,1804,children
13366,1804,education
13367,1805,TED
13368,1805,Fellows
13369,1805,animals
13370,1805,empathy
13371,1805,health
13372,1805,history
13373,1805,mental
13374,1805,health
13375,1805,neuroscience
13376,1805,psychology
13377,1805,science
13378,1806,TED
13379,1806,Fellows
13380,1806,photography
13381,1806,war
13382,1807,future
13383,1807,humanity
13384,1807,science
13385,1808,Africa
13386,1808,agriculture
13387,1808,global
13388,1808,issues
13389,1808,microfinance
13390,1809,TEDx
13391,1809,activism
13392,1809,gender
13393,1809,india
13394,1809,media
13395,1809,sexual
13396,1809,violence
13397,1809,violence
13398,1809,women
13399,1810,communication
13400,1810,media
13401,1810,social
13402,1810,change
13403,1810,social
13404,1810,media
13405,1810,technology
13406,1811,comedy
13407,1811,humor
13408,1811,language
13409,1812,philosophy
13410,1813,aging
13411,1813,storytelling
13412,1814,TED
13413,1814,Fellows
13414,1814,engineering
13415,1814,garden
13416,1814,nature
13417,1814,open-source
13418,1814,trees
13419,1815,TEDx
13420,1815,children
13421,1815,culture
13422,1815,family
13423,1815,history
13424,1815,identity
13425,1815,parenting
13426,1815,society
13427,1815,storytelling
13428,1816,Middle
13429,1816,East
13430,1816,TED
13431,1816,Books
13432,1816,peace
13433,1816,terrorism
13434,1816,violence
13435,1817,New
13436,1817,York
13437,1817,architecture
13438,1817,cities
13439,1818,global
13440,1818,issues
13441,1818,health
13442,1818,statistics
13443,1819,TED
13444,1819,Fellows
13445,1819,art
13446,1819,humor
13447,1819,photography
13448,1820,health
13449,1820,health
13450,1820,care
13451,1821,astronomy
13452,1821,space
13453,1821,technology
13454,1821,telescopes
13455,1821,universe
13456,1822,books
13457,1822,children
13458,1822,creativity
13459,1823,manufacturing
13460,1823,technology
13461,1824,TEDx
13462,1824,climate
13463,1824,change
13464,1824,nature
13465,1824,rivers
13466,1824,trees
13467,1825,Anthropocene
13468,1825,business
13469,1825,climate
13470,1825,change
13471,1825,economics
13472,1825,global
13473,1825,issues
13474,1826,data
13475,1826,future
13476,1826,technology
13477,1827,Middle
13478,1827,East
13479,1827,TED
13480,1827,Fellows
13481,1827,gender
13482,1827,global
13483,1827,issues
13484,1827,journalism
13485,1827,photography
13486,1827,women
13487,1828,death
13488,1828,health
13489,1828,medicine
13490,1829,architecture
13491,1829,cities
13492,1829,design
13493,1830,TED
13494,1830,Fellows
13495,1830,global
13496,1830,issues
13497,1830,health
13498,1830,infrastructure
13499,1830,public
13500,1830,health
13501,1830,sanitation
13502,1831,TEDx
13503,1831,business
13504,1831,gender
13505,1831,leadership
13506,1831,men
13507,1831,women
13508,1831,women
13509,1831,in
13510,1831,business
13511,1832,global
13512,1832,issues
13513,1832,health
13514,1832,care
13515,1832,public
13516,1832,health
13517,1833,brain
13518,1833,neuroscience
13519,1833,visualizations
13520,1834,live
13521,1834,music
13522,1834,music
13523,1834,piano
13524,1835,economics
13525,1835,global
13526,1835,issues
13527,1835,inequality
13528,1836,beauty
13529,1836,life
13530,1836,women
13531,1837,government
13532,1837,open-source
13533,1837,politics
13534,1837,technology
13535,1838,business
13536,1838,economics
13537,1838,finance
13538,1839,Internet
13539,1839,Surveillance
13540,1839,government
13541,1839,intelligence
13542,1839,journalism
13543,1839,privacy
13544,1840,brain
13545,1840,cognitive
13546,1840,science
13547,1840,health
13548,1840,history
13549,1840,medical
13550,1840,research
13551,1840,memory
13552,1840,mental
13553,1840,health
13554,1840,mind
13555,1840,neuroscience
13556,1840,science
13557,1840,sleep
13558,1841,children
13559,1841,global
13560,1841,issues
13561,1841,health
13562,1841,public
13563,1841,health
13564,1841,sanitation
13565,1842,biotech
13566,1842,cancer
13567,1842,health
13568,1842,technology
13569,1843,Syria
13570,1843,education
13571,1843,global
13572,1843,issues
13573,1843,poverty
13574,1843,war
13575,1844,TED
13576,1844,Fellows
13577,1844,health
13578,1844,love
13579,1844,medicine
13580,1844,photography
13581,1844,religion
13582,1845,data
13583,1846,Africa
13584,1846,TED
13585,1846,Fellows
13586,1846,entrepreneur
13587,1847,TED
13588,1847,Fellows
13589,1847,global
13590,1847,issues
13591,1847,money
13592,1848,adventure
13593,1848,biodiversity
13594,1848,exploration
13595,1848,oceans
13596,1848,submarine
13597,1849,humor
13598,1849,innovation
13599,1849,science
13600,1849,technology
13601,1850,crime
13602,1850,global
13603,1850,issues
13604,1850,law
13605,1850,women
13606,1851,TED
13607,1851,Fellows
13608,1851,drones
13609,1851,photography
13610,1851,robots
13611,1851,technology
13612,1852,animals
13613,1852,nature
13614,1852,photography
13615,1853,cancer
13616,1853,health
13617,1853,care
13618,1853,identity
13619,1854,activism
13620,1854,politics
13621,1854,technology
13622,1855,cities
13623,1855,community
13624,1855,politics
13625,1855,technology
13626,1856,biodiversity
13627,1856,biology
13628,1856,nature
13629,1856,plants
13630,1856,science
13631,1857,business
13632,1857,communication
13633,1857,creativity
13634,1857,work
13635,1673,architecture
13636,1673,cities
13637,1673,design
13638,1673,infrastructure
13639,1859,art
13640,1859,cities
13641,1859,community
13642,1860,economics
13643,1860,global
13644,1860,issues
13645,1860,health
13646,1860,medical
13647,1860,research
13648,1860,medicine
13649,1860,pharmaceuticals
13650,1861,economics
13651,1861,global
13652,1861,issues
13653,1861,policy
13654,1861,statistics
13655,1862,crime
13656,1862,global
13657,1862,issues
13658,1862,narcotics
13659,1862,policy
13660,1863,business
13661,1863,health
13662,1863,care
13663,1863,medicine
13664,1863,morality
13665,1864,creativity
13666,1864,film
13667,1864,jazz
13668,1864,live
13669,1864,music
13670,1864,music
13671,1864,travel
13672,1865,business
13673,1865,communication
13674,1865,productivity
13675,1865,work
13676,1866,astronomy
13677,1866,space
13678,1866,technology
13679,1867,TEDx
13680,1867,disease
13681,1867,family
13682,1867,health
13683,1867,philanthropy
13684,1868,TED
13685,1868,Fellows
13686,1868,biology
13687,1868,biotech
13688,1868,health
13689,1868,care
13690,1868,innovation
13691,1868,invention
13692,1868,medicine
13693,1868,molecular
13694,1868,biology
13695,1868,science
13696,1868,technology
13697,1868,war
13698,1869,Autism
13699,1869,spectrum
13700,1869,disorder
13701,1869,activism
13702,1869,disability
13703,1869,mind
13704,1869,youth
13705,1870,medicine
13706,1870,rivers
13707,1870,world
13708,1870,cultures
13709,1871,TEDx
13710,1871,decision-making
13711,1871,health
13712,1871,mind
13713,1871,motivation
13714,1871,psychology
13715,1872,TED
13716,1872,Books
13717,1872,happiness
13718,1872,meditation
13719,1872,mindfulness
13720,1872,peace
13721,1872,productivity
13722,1872,travel
13723,1872,work-life
13724,1872,balance
13725,1873,activism
13726,1873,film
13727,1873,global
13728,1873,issues
13729,1873,online
13730,1873,video
13731,1873,social
13732,1873,change
13733,1874,adventure
13734,1874,exploration
13735,1874,extreme
13736,1874,sports
13737,1874,personal
13738,1874,growth
13739,1874,potential
13740,1875,business
13741,1875,global
13742,1875,issues
13743,1875,productivity
13744,1875,work
13745,1876,animals
13746,1876,biology
13747,1876,evolution
13748,1876,medicine
13749,1876,mental
13750,1876,health
13751,1877,dance
13752,1877,music
13753,1877,performance
13754,1878,advertising
13755,1878,creativity
13756,1878,war
13757,1806,TED
13758,1806,Fellows
13759,1806,photography
13760,1806,war
13761,1880,TEDx
13762,1880,entertainment
13763,1880,film
13764,1880,storytelling
13765,1880,television
13766,1881,Surveillance
13767,1881,TED
13768,1881,Fellows
13769,1881,data
13770,1881,privacy
13771,1882,cities
13772,1882,culture
13773,1882,social
13774,1882,media
13775,1882,visualizations
13776,1883,TEDx
